sasdate,GDPC1,PCECC96,PCDGx,PCESVx,PCNDx,GPDIC1,FPIx,Y033RC1Q027SBEAx,PNFIx,PRFIx,GCEC1,FGRECPTx,SLCEx,EXPGSC1,IMPGSC1,DPIC96,OUTNFB,OUTBS,INDPRO,IPFINAL,IPCONGD,IPMAT,IPDMAT,IPNMAT,IPDCONGD,IPB51110SQ,IPNCONGD,IPBUSEQ,IPB51220SQ,PAYEMS,USPRIV,MANEMP,SRVPRD,USGOOD,DMANEMP,NDMANEMP,USCONS,USEHS,USFIRE,USINFO,USPBS,USLAH,USSERV,USMINE,USTPU,USGOVT,USTRADE,USWTRADE,CES9091000001,CES9092000001,CES9093000001,CE16OV,UEMPLT5,UEMP5TO14,UEMP15T26,UEMP27OV,LNS13023621,LNS13023557,LNS13023705,LNS13023569,LNS12032194,HOABS,HOANBS,HOUST,HOUST5F,PERMIT,HOUSTMW,HOUSTNE,HOUSTS,HOUSTW,CMRMTSPLx,RSAFSx,AMDMNOx,AMDMUOx,INVCQRMTSPL,WPU0531,WPU0561,OILPRICEx,AHETPIx,CES2000000008x,CES3000000008x,COMPRNFB,RCPHBS,OPHNFB,OPHPBS,ULCBS,ULCNFB,UNLPNBS,AMBSLREAL,M1REAL,M2REAL,MZMREAL,BUSLOANSx,CONSUMERx,NONREVSLx,REALLNx,TOTALSLx,TABSHNOx,TLBSHNOx,LIABPIx,TNWBSHNOx,TARESAx,HNOREMQ027Sx,TFAABSHNOx,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,IPMANSICS,IPB51222S,IPFUELS,CLAIMSx,BUSINVx,PERMITNE,PERMITMW,PERMITS,PERMITW,NIKKEI225,TLBSNNCBx,TTAABSNNCBx,TNWMVBSNNCBx,TLBSNNBx,TABSNNBx,TNWBSNNBx,CNCFx,S&P 500,S&P: indust,S&P PE ratio,A014RE1Q156NBEA,A823RL1Q225SBEA,CUMFNS,AWHMAN,HWIx,BAA10YM,TB6M3Mx,GS1TB3Mx,GS10TB3Mx,CPF3MTB3Mx,NWPIx,VXOCLSx,UMCSENTx,TB3SMFFM,T5YFFM,AAAFFM,COMPAPFF,TLBSNNCBBDIx,TLBSNNBBDIx,CIVPART,UNRATE,UNRATESTx,UNRATELTx,LNS14000012,LNS14000025,LNS14000026,AWHNONAG,AWOTMAN,FEDFUNDS,TB3MS,TB6MS,GS1,GS10,AAA,BAA,B020RE1Q156NBEA,B021RE1Q156NBEA,GFDEGDQ188S,GFDEBTNx,UEMPMEAN,CES0600000007,GS5,HWIURATIOx,ISRATIOx,CONSPIx,CP3M,TNWMVBSNNCBBDIx,TNWBSNNBBDIx,S&P div yield
03/01/1977,0.510107955,0.508905776,1.605457253,0.531529099,-0.028604201,1.96686199,1.471477615,2.702210787,1.554143903,1.271071685,0.367616472,1.184427174,0.427998028,-0.704506894,2.0087561,0.097488735,0.733709966,0.693483501,0.891853875,1.081595198,0.816524119,0.826178219,0.984646313,1.267224646,1.731096198,2.353897321,0.412297498,2.020948028,0.293480753,0.443575615,0.548547955,0.520168028,0.373823482,0.625641301,0.627609773,0.352637121,1.102102855,0.534303813,0.515701597,0.466878676,0.517505056,0.544746248,0.53691306,0.744428083,0.482775673,-0.013460927,0.524907426,0.363137005,-0.055799607,-0.008664662,-0.001633597,0.380882763,1.036787242,-2.404024108,-4.70043428,-3.090868607,-3.179731915,0.346974795,1.135475088,0.438610158,-0.84777263,0.43046739,0.457266644,3.761020804,1.816709882,2.078633179,-1.540336302,-2.84062143,6.913018324,6.060911712,1.255974712,1.342168428,1.270940981,-0.004690261,0.381772132,-1.414224932,-0.049927442,-0.723987204,0.048647587,-0.097815772,0.313341213,0.024748705,0.019457366,0.276485739,0.26304804,0.545284474,0.53790763,0.718083267,0.024631501,0.242990724,0.662486628,0.550800361,0.115288153,0.88522495,-2.517913589,0.546490789,0.378232288,0.005375363,0.11873841,0.021241259,-0.009499713,-0.286557706,0.847794347,-0.382845832,1.318582677,-1.237696188,1.60064823,1.610989614,1.097653198,-1.027728844,2.058131559,1.476930497,1.061860017,-0.968054759,-0.44418355,4.546394916,2.549031655,3.097636199,0.661039371,0.603662281,0.486158243,0.76332731,0.584177637,0.530171277,0.645504613,-0.339958278,-0.52177053,-2.737602017,0.7,2.8,80.7015,39.9667,3331,1.7533,0.24,0.79,2.72,0.11,461.8613389,14.9735,87.1,-0.03,2.12,3.3733,0.08,0.0086,275838.08,0.0666,-0.2667,-0.142300057,-0.097987188,-0.4667,-0.2667,-0.1666,-0.0667,0.1333,-0.2133,-0.0433,0.0533,0.1933,0.1633,-0.15,-0.1066,-0.3,0.5,-0.13617,12434,-0.4,-0.1,0.3233,0.0437,-0.0379,-0.0081,-0.17,-5.3,-2.43,0.1887
06/01/1977,0.836213515,0.234858392,1.011850067,0.16028041,-0.00447017,3.006968487,2.200508712,1.092370512,1.184174625,4.519191959,0.395556557,1.032617141,0.265395317,1.154837318,0.398603408,0.406286986,0.994331622,1.03113455,1.325243007,1.097986211,0.619262675,1.409602012,1.84229371,1.25501553,1.702259129,1.124790133,0.127980262,2.286898439,-1.662714307,0.574189042,0.649716301,0.592430326,0.475460707,0.830094435,0.706335581,0.413656521,1.888697663,0.566473323,0.549896323,0.501848064,0.560014975,0.610191844,0.573746648,1.060518318,0.537545628,0.24165892,0.609304166,0.472144618,0.060868192,0.431108712,0.228130273,0.621315228,0.024386725,-2.808525013,-4.572365082,-4.658070762,-4.003116696,-0.252729122,-0.658747489,1.260631043,-1.800046614,0.964452118,0.821756063,1.716013044,2.39915419,3.506141947,8.063738985,7.730632834,2.325536268,-6.41233198,0.637408992,1.182187244,1.386422315,0.333027414,0.470663963,4.075088111,-0.225369918,-0.659623448,0.153184845,-0.408288199,0.325925394,0.122328916,-0.041965818,0.173184885,0.06616628,0.643316322,0.70127567,0.705075918,0.081996061,0.090773183,0.402938628,0.10140229,0.353736975,1.321139716,1.108533488,1.240546835,1.222455757,0.586313939,1.228823946,0.822539451,0.501057754,0.269417939,1.476364573,0.269137425,-0.165675823,-1.591252831,0.139184902,0.951047819,1.491398771,-2.22025236,-0.936219059,-3.889755455,1.164955731,8.755442013,6.36874881,5.378727966,-2.132105723,-0.023015616,0.261623973,0.463781886,0.537428188,0.857572236,0.595809639,0.516363197,3.122563392,-1.196652709,-1.392059772,-3.169221709,0.9,5.2,82.8484,40.4667,3564,1.6267,0.23,0.85,2.53,0.3,462.8703436,15.2592,90.2,-0.3167,1.6733,2.8567,-0.01,0.008,261820.89,0.4,-0.3667,-0.253278642,-0.135181468,-0.4333,-0.4333,-0.3334,0.1667,0.1333,0.4967,0.21,0.2,0.2733,0.0167,-0.02,-0.11,0.1,0,-0.84714,-19661.9,-0.2333,0.4333,0.05,0.053,0,0.0017,0.4,-83.39,-53.14,0.274
09/01/1977,0.7766339,0.408721317,0.632054017,0.461016771,0.214174111,2.143854132,0.546433767,1.06375401,0.857799156,-0.13103414,0.174064769,0.19884489,-0.04659272,0.335632848,-0.609488153,0.599334514,0.915923288,0.909498721,0.466350908,0.631258641,0.351778682,0.266787442,0.23575901,0.324041819,0.707607843,0.421888844,0.186640313,1.31228517,0.801130016,0.549637422,0.541611654,0.43432992,0.591623172,0.441064981,0.603602137,0.166416235,0.741029307,0.749525177,0.519840011,0.430293659,0.661753355,0.596993932,0.731058446,-0.776280557,0.530973451,0.585121833,0.539284012,0.545438371,0.045595225,0.132778696,0.926186981,0.35281004,-1.331825763,1.031300181,3.555524209,-5.847465541,-0.321614773,-1.894649441,-1.544320865,-0.841310466,1.187045881,0.339675128,0.463048298,1.998039866,5.961516097,0.518390858,-3.041771159,0.574289289,3.832045867,4.280711185,0.487761731,0.623258332,0.76297684,0.836716892,0.765874721,0.718067259,-0.444559055,1.214285244,0.00270705,-0.274568401,0.222665956,0.240636898,0.298351986,0.452609282,0.57040213,0.325465647,0.383695464,0.852860639,0.383367557,0.082356758,0.392087043,0.159336906,0.477477419,1.205551372,0.813274668,1.147953801,0.959549289,0.276317262,1.06654786,0.467209132,0.169508443,0.049952766,0.897308269,-0.005134381,-2.015480973,-1.454213212,0.40738982,0.703922788,0.521955704,2.21003734,-0.922157175,-0.452703597,0.91074207,-6.670428533,0,1.977864817,1.841427268,0.875406454,0.903468354,0.718938811,0.633258521,0.694819976,0.882619288,0.939673726,2.869522006,-0.4289362,-0.666122314,-1.662018694,1.5,4.1,83.1455,40.4,3766,1.4733,0.26,0.78,1.86,0.25,458.3118999,14.5599,89,-0.3233,1.15,2.1267,-0.07,0.0077,249033.18,0,-0.2333,-0.098347541,-0.142096647,-0.5667,-0.3333,0,-0.1333,0,0.6633,0.6567,0.6867,0.5867,-0.0133,-0.0666,-0.1667,-0.2,-0.3,0.18369,44312.9,-0.5,-0.1666,0.14,0.0443,0.0069,0.001,0.61,-68.23,-37.34,0.198
12/01/1977,0.000949867,0.648117258,0.900197571,0.409722898,0.922644534,-1.103337906,0.735580731,2.009186454,1.301883136,-0.519542308,-0.103704356,0.56337761,0.065379602,-1.41513006,0.612003498,0.822302181,-0.133344983,-0.042821991,0.280982262,0.291785745,0.592653923,0.260713912,0.822016921,0.080406624,0.228660387,-0.869624213,0.760136284,0.216100693,-0.151962915,0.509225963,0.521230051,0.344520258,0.574146916,0.340600388,0.439922147,0.192328769,0.646657709,0.732139175,0.680319322,0.393444764,0.666813899,0.661369196,0.736929651,-1.182519596,0.52880563,0.456138696,0.635939965,0.519600795,0.161730278,0.251593003,0.623917785,0.574404234,-0.515879336,-1.690292134,-2.288396454,-2.268331967,-2.419382492,0.3766003,1.370126181,-3.716572994,-1.003238868,0.440030908,0.423717579,1.41079179,0.232862914,1.183299837,2.523837985,-0.719039774,1.394885107,1.286314424,0.777789015,1.264344551,1.521593494,1.388693005,0.468774328,1.158164232,0.936302103,0.31397989,0.132161286,0.018613311,0.190965836,0.109375315,0.071252256,-0.55694689,-0.483494537,1.189270026,1.302913032,-0.13815688,0.267159296,0.205211207,0.25446389,0.178421612,0.617996497,1.235190115,0.878375569,1.252543727,1.061380214,0.440742303,1.071412867,0.249121427,0.353906509,0.195355577,1.100422684,0.126791805,-4.050067009,-3.266443228,1.943246275,1.280017448,0.419781308,0.12191257,-0.548853114,-1.012925476,0.97411997,3.266903193,-1.497715597,1.820444552,1.791962369,-1.227313542,0.759718175,0.258509383,0.216207681,0.168034537,0.569051953,0.689863444,-1.945769319,-1.861035936,-1.851259702,-2.86005702,1.1,-2.7,83.2184,40.5,4099,1.3467,0.3,0.85,1.49,0.44,453.3953005,16.9947,84.4,-0.4033,0.8667,1.59,0.04,0.0081,261454.02,0.4,-0.2333,-0.194280407,-0.057406128,-1,-0.1667,-0.2,0.0333,0.0334,0.6933,0.6133,0.6566,0.68,0.24,0.1566,0.1133,-0.4,0.1,0.23082,31051.8,-0.4334,0.0666,0.41,0.0659,-0.0138,0,0.8,65.91,51.42,0.3673
03/01/1978,0.138396351,0.243301789,-1.170865871,0.6720452,0.184484287,0.838298791,0.382533163,0.61457142,0.379010987,0.403928789,0.011093513,0.174881661,-0.004246381,1.013319756,2.82040054,0.339192924,0.22242105,0.051381325,-0.121072555,0.242333559,-0.100115185,-0.486465563,0.114414962,0.570391249,-1.034904764,-2.222792942,0.324656658,0.645352853,0.454439998,0.448348828,0.445363147,0.488033648,0.51232215,0.281293869,0.66106636,0.209769867,0.305591496,0.459771753,0.618419439,0.519107804,0.462234833,0.552391174,0.458756146,-4.621438508,0.561857341,0.461560442,0.544871606,0.569281699,0.161128725,0.477831504,0.548543711,0.421546899,-0.393537123,-1.810271662,-1.317912535,-8.478641225,-3.042277524,-1.247663456,-0.60718809,0.963354396,-1.252919061,0.2223147,0.202524025,-5.479501459,-2.562448887,-0.065815495,-5.272612839,-19.53636457,-4.76491121,-2.556977971,-0.099265872,0.416704925,-0.524512065,1.228775201,0.759680149,0.66377562,0.438856104,-0.672443654,0.20076601,0.129380475,0.353216502,0.473164136,0.450759194,0.020378251,-0.17050282,1.285625661,1.116263865,-0.509488394,0.2895843,0.163473659,0.063206983,-0.010924005,0.8880321,1.199039991,0.843000949,1.20629651,0.652875762,0.370878478,0.324408545,-0.014784999,0.377310482,0.216883932,0.777903141,0.176849497,-5.34400587,-1.62287314,2.607966511,0.450944103,0.068549586,1.710912383,-1.539338199,0.449259569,1.28460756,-1.43978207,-1.176826232,2.065698006,-1.212545924,1.519805447,0.86986066,0.576080715,0.412874678,0.654380904,1.073279961,1.197964869,1.814199335,-2.17869727,-2.162802507,-3.250358933,1.2,0.3,82.6022,39.9667,4322,1.1867,0.3,0.92,1.62,0.36,453.7934502,16.2761,82.3,-0.3633,1.0633,1.6933,0,0.008,254564.04,0.1334,-0.3334,-0.151234431,-0.161884585,0.4334,-0.1667,-0.6333,-0.3333,0.0666,0.2434,0.2833,0.2767,0.35,0.4133,0.3467,0.2534,0.2,0.5,0.28247,21734.8,-1.0333,-0.5666,0.44,0.0606,0.0207,0.0015,0.2,-43.1,-12.31,0.4136
06/01/1978,1.646609282,0.918675806,3.122516669,0.646862718,0.331819479,2.732928508,2.869279038,3.28392682,3.240405493,2.035785407,1.075777248,2.340552104,1.282931876,4.306925133,0.137621749,0.457252222,2.096402151,2.062943432,1.713479347,1.514804103,0.998712772,2.027472052,1.641569079,0.755801013,1.701504229,2.819563622,0.679575966,2.505599551,-0.120765664,0.77962314,0.857810322,0.469553713,0.646397829,1.126520874,0.622668752,0.220892128,2.490817114,0.821412484,0.625583502,0.659345238,0.785295908,0.681888152,0.816068474,8.922316883,0.688539191,0.432018568,0.674707299,0.711387645,0.035168586,0.460151065,0.543231205,0.585187569,-0.262632191,-1.773798026,-5.44254372,-3.760860547,-3.105978969,-1.909121524,-2.483304814,-1.617674348,1.799718119,1.215830048,1.247846539,6.281214291,8.766179403,3.342376372,5.211277934,23.15177393,6.332079703,1.852912698,1.962292434,2.541812998,3.257350293,1.98944501,0.707752053,1.570074607,0.089222511,-0.742434426,0.237864146,0.280406512,0.065109955,-0.195883054,-0.217292855,0.848197623,0.847607605,-0.131038939,-0.110848595,2.252068268,0.008008494,0.089648916,-0.172792197,-0.340047336,1.255186482,1.374611822,1.279801767,1.284825052,1.364234855,0.80063528,1.371283911,0.914021511,0.720906709,0.638635811,1.223262251,0.639672412,-0.288778694,-3.232754154,-2.120056905,0.546582142,1.457654739,-1.061172058,1.431984635,-4.472261768,1.490495109,3.588666166,0.775876433,3.210372162,5.126883327,2.77471663,0.367529259,0.693876677,0.639515356,0.922428498,0.825140404,0.796253116,0.537495509,3.08449476,3.242022755,1.796373967,1,8,84.6435,40.4667,4664,1.15,0.52,1.31,1.84,0.68,456.5567613,17.7881,81.5,-0.8067,0.89,1.3867,-0.13,0.0079,256830.4,0.3666,-0.3333,-0.260460195,-0.066650435,-1.0667,-0.4666,-0.0667,0.2666,0,0.5266,0.0834,0.3033,0.4767,0.31,0.22,0.2733,0.5,-0.2,-1.37676,-12060.4,-0.4333,0.7,0.3533,0.0857,-0.0551,0.0017,0.41,3.09,5.15,-0.2417
09/01/1978,0.43451215,0.181980913,-0.586978498,0.311828648,0.333774961,1.247264329,1.164062443,0.83888338,1.449282693,0.509969632,0.399356919,1.252559852,0.498112063,0.47396055,0.564019485,0.336473147,0.390831826,0.475416553,0.377002966,0.423318413,-0.183047521,0.364185155,0.942745702,-0.386415646,-0.262859747,-0.120314423,-0.144916928,1.565719106,0.319386517,0.44717179,0.520750592,0.371717106,0.437663088,0.471784857,0.584540043,0.022229136,0.854181945,0.6880858,0.607327376,0.291260788,0.611605378,0.552703051,0.686669276,0.707689518,0.462831672,0.116915137,0.554309718,0.595498286,0.270339798,-0.020810924,0.120647887,0.253786071,2.313297626,0.435099614,-4.721057496,-2.624804623,-0.741419302,2.446051182,1.242842153,0.197332183,-0.234078875,0.352803891,0.362660915,-1.989697586,-2.944993556,-3.731063224,-3.714731948,-0.066756511,-2.644275732,-0.316619474,0.129619463,0.754364865,0.42542273,1.989335056,0.384500986,0.686430458,0.323769738,-0.738654341,0.049764905,0.13763724,0.221143254,0.045054374,0.066560392,0.02829497,0.122061246,0.719781662,0.792856773,0.854361067,-0.088271144,-0.258576849,-0.19852752,-0.836128026,0.825175862,1.633203418,1.036000721,1.321677185,1.252081185,0.724148509,1.166481504,0.83001617,0.6614994,0.658241764,0.894455462,0.667497403,-5.759761275,-5.877939504,2.230361122,0.627206173,0.445958408,-0.088840398,0.899920615,1.925437416,1.307097736,3.106019768,-0.293932509,-2.557966569,-10.05286915,0.821497767,0.605720393,0.621318869,0.75592862,0.938083816,0.790206691,0.746319103,1.269595217,2.522469839,2.612002095,1.446636373,1,2.6,84.7313,40.5333,4728,1.01,0.29,1.13,1.18,0.71,459.9865941,17.6968,80.4,-0.7867,0.3333,0.6533,-0.08,0.0078,254877.38,0.1,0.0333,0.064082419,-0.042378868,0.2,-0.0667,0.1,-0.0333,0.0334,0.8167,0.8366,0.6067,0.66,0.17,0.0833,0.03,0,0,0.08963,27115.6,-0.5667,0.0333,0.26,0.0032,0.0172,0.0015,0.86,-15.48,-10.37,-0.1767
12/01/1978,0.579866898,0.349043688,0.346257446,0.228522531,0.556031267,0.992888048,0.948381393,1.152442572,1.380760748,-0.062701065,0.38917946,1.11852318,0.4112491,1.690288739,0.59221595,0.284761815,0.80405025,0.636508038,0.770360622,0.729384112,0.100424425,0.818944257,1.357397235,0.51433982,0.032499576,0.058145422,0.135340067,2.111316754,1.099777432,0.44638359,0.534365908,0.535883154,0.421249236,0.511350328,0.724891388,0.221672035,0.336372611,0.49246301,0.561949846,0.67003784,0.536285716,0.470427827,0.495235977,0.831281779,0.584575904,0.047407272,0.463102821,0.652485092,0.154437621,0.207658114,-0.04424929,0.449395243,-0.995688788,0,3.336033211,-6.280102466,0.179330469,-0.932344658,0.198232903,-0.627982915,-2.008391951,0.468703397,0.5232383,0.435119847,-1.822918638,1.35753549,2.342830372,-2.545301979,-0.406465499,1.278577504,0.709276736,1.722554694,1.859981126,2.690659493,0.80401735,0.867265015,0.126730294,-0.772824289,0.14508409,-0.105096487,0.328430505,0.223983961,0.247356375,0.280287261,0.167594431,0.92301573,0.786425802,0.981175354,-0.128695743,-0.317847429,-0.192966047,-0.940786677,0.531300799,0.868838241,0.49340522,1.235323908,0.67956405,0.309018431,0.863819061,0.579055724,0.229440675,0.104025051,0.832930335,0.032271239,-1.343908371,-0.498182344,1.177707145,1.301634455,0.894789399,0.195524194,2.177451934,-0.307179158,1.542586663,-1.924178376,-2.270348492,3.474493166,2.588049137,2.488261829,0.951916425,0.612555263,0.486380701,0.599888356,0.611966582,0.615533931,0.382549117,-1.97661037,-1.813107776,-2.878684396,1.2,3.4,85.7045,40.5333,4942,0.9667,0.48,1.25,0.25,1.26,459.4009372,22.5683,73.5,-1.0133,-0.74,-0.5567,0.25,0.0079,256156.08,0.2334,-0.1333,-0.050492112,-0.087493599,0.1667,0,-0.3666,-0.0667,0.1,1.4833,1.2567,1.45,1.37,0.33,0.2734,0.2867,0.3,0,-0.35201,8783.6,-0.4667,0.0667,0.41,0.0462,-0.0034,0.0002,1.81,3.11,4.6,0.3
03/01/1979,0.07800895,0.224355216,-0.508818286,0.451619439,0.189363347,0.07208883,0.39529681,1.537783463,0.988148317,-1.042035079,-0.431519745,0.184124999,-0.74516517,0.034074224,-0.118237784,0.522347855,-0.084833109,0.054515384,0.183588031,0.414958971,-0.155203265,-0.040547694,-0.088319732,-0.035260739,0.076552362,-0.165965918,-0.255836226,1.406315185,0.735558307,0.379182069,0.42688462,0.387180572,0.404140897,0.314669495,0.554238065,0.106403155,-0.117271308,0.530543235,0.588259721,0.46971195,0.511722959,0.436857513,0.534400745,0.845044086,0.442294798,0.160979678,0.371153253,0.557687717,0,0.128250492,0.22231705,0.378540208,-0.676705602,1.375504678,0.863516973,0.995413553,1.720426623,-1.457289741,1.314914655,-0.976365416,0.772920496,0.302370971,0.308821364,-8.797110216,-5.575079871,-6.23151518,-22.21656372,0.423017519,-4.603377386,-9.536996004,0.018353283,0.865028966,0.911022598,2.191555345,0.512318992,2.795858659,0.890784198,1.313110968,0.26176013,0.204431417,0.41634563,0.117145467,0.150471592,-0.393577916,-0.247791848,1.384930888,1.497550687,-0.612613324,-0.48606493,-0.470052966,-0.448051316,-1.660405294,0.953238765,0.239847563,1.085960103,0.692302631,0.960140479,0.996361548,0.438353331,-0.083999855,1.076409989,0.798023263,1.495009576,0.795625027,1.232627061,2.426802483,0.67306896,0.290130579,0.173794867,2.024694121,-0.657768269,2.481601967,1.356948756,-6.682551746,-14.91687098,-3.653487186,-4.078570737,1.217554905,1.161284381,0.783619908,0.713146976,0.712329682,1.048923365,1.148649872,-0.421818494,0.975534659,1.151831571,-0.54154498,0.9,-0.6,85.2826,40.5,4853,1.05,0.07,0.92,-0.28,0.65,465.2994984,16.109,71.5,-0.69,-0.8967,-0.78,-0.04,0.0082,262933.69,0.2666,-0.0333,-0.013414094,0.007439269,-0.3334,0,0.0666,-0.0333,-0.1,0.49,0.8133,0.4,0.4833,0.2867,0.2666,0.37,0.1,0.1,-0.32605,-20291.2,0.2,-0.1334,0.3334,-0.0209,0.0034,0.0012,0.2,34.55,31.68,-0.0149
06/01/1979,0.046413883,-0.028210707,-0.987119138,0.26749837,-0.083310125,-0.039131842,-0.241415669,-0.623598817,-0.041864405,-0.756747297,0.421096825,0.213669017,0.407806871,0.11301879,0.233872751,-0.394433003,0.056573814,0.052179775,-0.093738733,-0.293066756,-0.65906564,0.026282007,-0.269669916,0.470828796,-1.782811742,-3.910510837,-0.165785757,0.363174677,-0.044667232,0.319173746,0.354685716,0.194901255,0.292715324,0.387558181,0.306321248,0.00601502,1.19362523,0.603722434,0.562377488,0.257414926,0.489923307,0.164335537,0.599649064,0.510856169,0.155969468,0.155862554,0.119507744,0.410029631,-0.439845752,0.169042956,0.33135664,0.052421346,0.631584093,-2.118560479,-2.871586803,-2.313593829,-3.098697581,-0.420861844,-1.397398462,-1.61285807,1.380909744,0.092260799,0.137139854,4.456517322,3.537921074,2.245756589,15.99446231,-7.736073527,1.703337802,5.610620839,0.053352854,0.957036434,-1.708234868,1.513628277,0.552265725,2.865775392,1.526557633,4.717957149,-0.31559761,-0.096394519,-0.271161588,-0.170819968,-0.135579624,-0.080148181,-0.040154312,1.060714984,1.066837947,1.418969847,-0.673202702,-0.17269851,-0.340562685,-1.021489636,1.617194986,1.03937739,0.446888697,0.484411837,0.583509981,0.503093202,0.774827518,1.169264912,0.464248452,0.273873943,1.069498576,0.253372738,0.991413356,3.365199,1.390810936,-1.052168094,-0.120153186,-1.318423319,1.032283546,1.956879539,1.46173778,0.506964395,9.416305386,-0.382841444,1.985867418,0.681675322,0.114438665,0.534340348,0.520316848,1.204883844,0.637912498,0.4693192,0.248585873,0.792706454,0.751245974,-1.720385063,1.1,4.1,84.3228,39.9,4958,1.28,-0.01,0.56,-0.26,0.48,474.5908387,15.6937,66.6,-0.8033,-1.0667,-0.79,-0.33,0.0082,268787.57,-0.3,-0.1667,-0.136499418,-0.027454869,0,-0.1333,-0.1666,-0.2,-0.4334,0.1067,-0.0066,-0.0867,-0.3633,0.0066,0.0967,0.2366,0.1,0.3,-0.47324,-37081,-0.5,-0.4666,-0.0634,0.041,-0.0069,0.0016,-0.18,8.41,4.55,0.0415
09/01/1979,0.321433409,0.42056757,1.197931132,0.162611126,0.508755278,-0.737614023,0.762533189,0.95282917,1.264597805,-0.525460967,0.126668065,0.383844131,0.149722735,1.535505997,-0.668339269,0.196830078,0.339025903,0.382620896,-0.121696784,0.081071829,-0.583026071,-0.292783317,-0.351015533,0.231042091,-1.212902402,-3.63393542,-0.318631114,0.973028641,-0.825856365,0.246028878,0.202640257,-0.098829076,0.31430531,0.069256278,-0.086119125,-0.120458975,0.614466433,0.461701403,0.501769373,0.304470784,0.40016543,0.013120019,0.449823832,0.833547629,0.150661854,0.445461833,-0.112804195,0.299498617,0.240468199,0.523548786,0.478182505,0.29464689,2.314832134,1.778747503,-2.786265639,-1.500590862,3.890445112,1.526240929,0.279815989,-2.565584584,-0.364513039,0.392790652,0.398360282,-1.330024566,2.229324811,-1.417276558,-2.871161434,-2.858801544,0.509497501,-2.460837394,-0.06844138,1.287479413,-1.344960065,0.368268985,0.12505552,2.974938812,5.532916801,15.23870532,0.142964329,0.003366931,0.044254662,-0.187495747,-0.193396801,-0.059371553,-0.010258117,0.955830096,1.010802272,0.717432857,-0.415683807,-0.434791791,-0.362443379,-0.592207823,1.225081157,0.703881653,0.484184681,1.147883317,0.649338452,0.664649413,0.956133823,0.759306338,0.622685327,0.618254101,0.778069242,0.659497381,-1.958269756,0.235587492,3.016348598,0.317591048,-0.057414517,-1.480745249,-0.305429082,1.343578456,1.598529749,-0.252742459,-4.551251761,-0.477626397,-1.055730601,1.187186156,1.128101041,0.702378353,0.818786436,1.022287246,0.786047103,0.714994947,0.165717146,2.118016222,1.933890431,-0.551693338,0.5,0.9,83.5456,40.1333,4946,1.29,-0.03,0.48,-0.57,0.97,479.2674463,17.4395,63.9,-1.2733,-1.8233,-1.6567,-0.31,0.0084,274141.58,0.2334,0.1667,0.175609034,-0.021419958,0.1667,0.2,0.0333,0.1,0.1334,0.7667,0.2966,0.28,0.2166,-0.01,-0.1,0,0.3,0.2,-0.07875,4293.9,-0.3666,0.2666,0.01,-0.0306,0.0069,-0.0003,0.79,20.42,11.41,-0.0971
12/01/1979,0.108469987,0.107927651,-1.131043123,0.360090232,0.232570642,-0.777299297,-0.397120587,-0.671138947,0.118332636,-1.775190464,0.285095814,0.209252646,0.483021567,2.650041387,0.936962836,0.076439843,0.04709623,0.062882654,0.166021506,0.247010964,0.060075438,0.076397686,-0.341045341,-0.027225714,-0.360536048,-1.944914669,0.235062508,0.169074548,-0.339798201,0.14119766,0.175443615,-0.290354349,0.273880787,-0.205203853,-0.40575259,-0.094593656,-0.040695683,0.463155962,0.387277474,0.090926366,0.35760687,0.445903076,0.45601339,0.66392198,0.329627806,-0.016118811,0.452856746,0.234386127,-0.170194999,0.227081788,-0.059672537,0.260708759,-0.238441004,0.523386652,3.158343167,2.446217635,2.729255665,-0.928540686,-1.265184825,2.829808375,1.325796321,0.154420537,0.0913233,-5.759929772,-2.975783464,-7.462792865,-11.77089228,5.698322462,-4.54449548,-7.846691007,-0.30020969,0.915513532,-0.989743869,0.141013894,0.194792048,2.303786622,5.247401264,7.223837717,-0.17971265,-0.24297417,-0.118178733,0.016593769,-0.053874527,-0.044372579,-0.090718754,1.111619664,1.134717748,0.323799809,-0.385959069,-1.041389527,-0.710820232,-1.846027921,0.171598673,-0.193717403,0.296833973,0.634533094,0.420277547,0.485414197,0.624553603,0.548111358,0.465285447,0.52054056,0.399609533,0.536425946,-0.393920598,3.735209629,-1.408539175,0.311589451,0.019803729,1.105454742,-1.513591773,3.070712221,1.080547708,-6.260312112,-10.90745781,-4.451417249,-10.00382651,0.574038765,0.772589974,0.634017803,0.472530637,0.914210348,0.661123112,0.584416785,0.150481129,-0.369498202,0.036830619,-2.775176431,0.3,0.4,82.977,40.1333,4906,1.37,-0.07,0.43,-1.4,1.5,483.5776781,18.8511,62.1,-1.7333,-2.9167,-3.0333,-0.23,0.0085,279005.1,0.1,0.1,0.046837203,0.024758668,0,0.1666,-0.0333,0,-0.1334,2.63,2.17,2.13,2.1167,1.3434,1.2533,1.4234,0.5,0.7,0.04213,-3640.3,0.1666,0,1.5367,-0.0216,0,1.00E-04,2.71,10.18,9.12,0.1854
